2017-03-03:09:41,03/03/2017,09:41:00,a.m.,30.3,DATASET-GGY-WATERQ_Temp
2013-11-26:01:03,26/11/2013,01:03:00,p.m.,117,DATASET-PGY-WATERQ_Cond25
2013-11-26:12:28,26/11/2013,12:28:00,p.m.,117,DATASET-PGY-WATERQ_Cond25
2013-08-01:03:48,01/08/2013,03:48:00,p.m.,19.9,DATASET-PGY-WATERQ_Temp
2013-08-01:04:24,01/08/2013,04:24:00,p.m.,20.1,DATASET-PGY-WATERQ_Temp
2013-08-01:04:46,01/08/2013,04:46:00,p.m.,19.9,DATASET-PGY-WATERQ_Temp
2013-08-01:05:07,01/08/2013,05:07:00,p.m.,20,DATASET-PGY-WATERQ_Temp
2017-02-02:07:08,02/02/2017,07:08:00,p.m.,26.5,DATASET-PGY-WATERQ_Temp
2014-06-02:01:30,02/06/2014,01:30:00,p.m.,18.6,DATASET-PGY-WATERQ_Temp
2014-06-02:12:45,02/06/2014,12:45:00,p.m.,17.9,DATASET-PGY-WATERQ_Temp
2012-11-02:10:45,02/11/2012,10:45:00,a.m.,29,DATASET-PGY-WATERQ_Temp
2012-11-02:11:15,02/11/2012,11:15:00,a.m.,29.5,DATASET-PGY-WATERQ_Temp
2012-11-02:11:33,02/11/2012,11:33:00,a.m.,29.5,DATASET-PGY-WATERQ_Temp
2012-11-02:11:56,02/11/2012,11:56:00,a.m.,29.3,DATASET-PGY-WATERQ_Temp
2012-01-05:05:55,05/01/2012,05:55:00,p.m.,30,DATASET-PGY-WATERQ_Temp
2013-02-05:06:32,05/02/2013,06:32:00,p.m.,31,DATASET-PGY-WATERQ_Temp
2013-02-05:06:58,05/02/2013,06:58:00,p.m.,31,DATASET-PGY-WATERQ_Temp
2013-02-05:07:18,05/02/2013,07:18:00,p.m.,30.9,DATASET-PGY-WATERQ_Temp
2013-02-05:07:36,05/02/2013,07:36:00,p.m.,30.9,DATASET-PGY-WATERQ_Temp
2014-08-07:11:30,07/08/2014,11:30:00,a.m.,18.6,DATASET-PGY-WATERQ_Temp
2014-08-07:11:50,07/08/2014,11:50:00,a.m.,19.3,DATASET-PGY-WATERQ_Temp
2016-11-08:05:00,08/11/2016,05:00:00,p.m.,26,DATASET-PGY-WATERQ_Temp
2016-12-15:10:30,15/12/2016,10:30:00,a.m.,27.6,DATASET-PGY-WATERQ_Temp
2011-08-16:05:38,16/08/2011,05:38:00,p.m.,22.5,DATASET-PGY-WATERQ_Temp
2011-08-16:05:58,16/08/2011,05:58:00,p.m.,22.6,DATASET-PGY-WATERQ_Temp
2011-08-16:06:18,16/08/2011,06:18:00,p.m.,22.6,DATASET-PGY-WATERQ_Temp
2016-08-18:11:53,18/08/2016,11:53:00,a.m.,20.1,DATASET-PGY-WATERQ_Temp
2012-06-20:02:20,20/06/2012,02:20:00,p.m.,20.5,DATASET-PGY-WATERQ_Temp
2012-06-20:02:38,20/06/2012,02:38:00,p.m.,20.5,DATASET-PGY-WATERQ_Temp
2012-06-20:02:57,20/06/2012,02:57:00,p.m.,20.5,DATASET-PGY-WATERQ_Temp
2012-06-20:03:15,20/06/2012,03:15:00,p.m.,20.5,DATASET-PGY-WATERQ_Temp
2011-02-22:01:01,22/02/2011,01:01:00,p.m.,29.8,DATASET-PGY-WATERQ_Temp
2011-02-22:01:35,22/02/2011,01:35:00,p.m.,29.8,DATASET-PGY-WATERQ_Temp
2011-02-22:01:56,22/02/2011,01:56:00,p.m.,29.8,DATASET-PGY-WATERQ_Temp
2011-02-22:02:05,22/02/2011,02:05:00,p.m.,29.8,DATASET-PGY-WATERQ_Temp
2013-04-22:06:29,22/04/2013,06:29:00,p.m.,25.1,DATASET-PGY-WATERQ_Temp
2013-04-22:06:50,22/04/2013,06:50:00,p.m.,25.1,DATASET-PGY-WATERQ_Temp
2012-08-22:05:07,22/08/2012,05:07:00,p.m.,24.2,DATASET-PGY-WATERQ_Temp
2012-08-22:05:25,22/08/2012,05:25:00,p.m.,24.2,DATASET-PGY-WATERQ_Temp
2012-08-22:05:47,22/08/2012,05:47:00,p.m.,24.2,DATASET-PGY-WATERQ_Temp
2016-09-22:09:15,22/09/2016,09:15:00,a.m.,24.9,DATASET-PGY-WATERQ_Temp
2013-11-26:01:03,26/11/2013,01:03:00,p.m.,28.8,DATASET-PGY-WATERQ_Temp
2013-11-26:12:28,26/11/2013,12:28:00,p.m.,28.9,DATASET-PGY-WATERQ_Temp
2012-02-08:05:25,08/02/2012,05:25:00,p.m.,211.8,DATASET-PRN-WATERQ_Redox
2012-02-08:05:41,08/02/2012,05:41:00,p.m.,152.4,DATASET-PRN-WATERQ_Redox
2011-08-09:05:30,09/08/2011,05:30:00,p.m.,110.6,DATASET-PRN-WATERQ_Redox
2011-08-09:05:44,09/08/2011,05:44:00,p.m.,102,DATASET-PRN-WATERQ_Redox
2014-04-10:03:40,10/04/2014,03:40:00,p.m.,-105.7,DATASET-PRN-WATERQ_Redox
2014-04-10:03:45,10/04/2014,03:45:00,p.m.,-148.2,DATASET-PRN-WATERQ_Redox
2013-12-11:04:19,11/12/2013,04:19:00,p.m.,11.9,DATASET-PRN-WATERQ_Redox
2014-02-12:02:19,12/02/2014,02:19:00,p.m.,161.6,DATASET-PRN-WATERQ_Redox
2014-02-12:03:10,12/02/2014,03:10:00,p.m.,156.7,DATASET-PRN-WATERQ_Redox
2011-10-12:06:24,12/10/2011,06:24:00,p.m.,85.8,DATASET-PRN-WATERQ_Redox
2011-10-12:06:36,12/10/2011,06:36:00,p.m.,90.4,DATASET-PRN-WATERQ_Redox
2012-08-15:04:39,15/08/2012,04:39:00,p.m.,116.6,DATASET-PRN-WATERQ_Redox
2012-06-28:05:02,28/06/2012,05:02:00,p.m.,117.2,DATASET-PRN-WATERQ_Redox
2012-06-28:05:12,28/06/2012,05:12:00,p.m.,96.6,DATASET-PRN-WATERQ_Redox
2012-02-08:05:25,08/02/2012,05:25:00,p.m.,97.8,DATASET-PRN-WATERQ_OD_pc
2012-02-08:05:41,08/02/2012,05:41:00,p.m.,97.8,DATASET-PRN-WATERQ_OD_pc
2011-08-09:05:30,09/08/2011,05:30:00,p.m.,89.4,DATASET-PRN-WATERQ_OD_pc
2011-08-09:05:44,09/08/2011,05:44:00,p.m.,87.3,DATASET-PRN-WATERQ_OD_pc
2014-04-10:03:40,10/04/2014,03:40:00,p.m.,85.1,DATASET-PRN-WATERQ_OD_pc
2014-04-10:03:45,10/04/2014,03:45:00,p.m.,92.6,DATASET-PRN-WATERQ_OD_pc
2012-10-11:03:59,11/10/2012,03:59:00,p.m.,91.2,DATASET-PRN-WATERQ_OD_pc
2012-10-11:04:08,11/10/2012,04:08:00,p.m.,88.6,DATASET-PRN-WATERQ_OD_pc
2013-12-11:04:19,11/12/2013,04:19:00,p.m.,99.2,DATASET-PRN-WATERQ_OD_pc
2014-02-12:02:19,12/02/2014,02:19:00,p.m.,87.1,DATASET-PRN-WATERQ_OD_pc
2014-02-12:03:10,12/02/2014,03:10:00,p.m.,94.9,DATASET-PRN-WATERQ_OD_pc
2011-10-12:06:24,12/10/2011,06:24:00,p.m.,106,DATASET-PRN-WATERQ_OD_pc
2011-10-12:06:36,12/10/2011,06:36:00,p.m.,103,DATASET-PRN-WATERQ_OD_pc
2017-02-14:06:28,14/02/2017,06:28:00,p.m.,90.5,DATASET-PRN-WATERQ_OD_pc
2013-08-14:03:58,14/08/2013,03:58:00,p.m.,92.4,DATASET-PRN-WATERQ_OD_pc
2012-08-15:04:39,15/08/2012,04:39:00,p.m.,96.7,DATASET-PRN-WATERQ_OD_pc
2014-08-20:02:55,20/08/2014,02:55:00,p.m.,81.2,DATASET-PRN-WATERQ_OD_pc
2012-06-28:05:02,28/06/2012,05:02:00,p.m.,92.7,DATASET-PRN-WATERQ_OD_pc
2012-06-28:05:12,28/06/2012,05:12:00,p.m.,96.8,DATASET-PRN-WATERQ_OD_pc
2012-07-05:02:12,05/07/2012,02:12:00,p.m.,504,DATASET-GGY-WATERQ_Cond
2012-03-08:01:34,08/03/2012,01:34:00,p.m.,85.9,DATASET-GGY-WATERQ_Cond
2011-11-08:11:41,08/11/2011,11:41:00,a.m.,95.8,DATASET-GGY-WATERQ_Cond
2012-11-08:05:41,08/11/2012,05:41:00,p.m.,88.17,DATASET-GGY-WATERQ_Cond
2013-07-11:02:00,11/07/2013,02:00:00,p.m.,388.08,DATASET-GGY-WATERQ_Cond
2011-07-12:04:30,12/07/2011,04:30:00,p.m.,105.3,DATASET-GGY-WATERQ_Cond
2013-11-12:04:48,12/11/2013,04:48:00,p.m.,103.24,DATASET-GGY-WATERQ_Cond
2012-05-22:02:00,22/05/2012,02:00:00,p.m.,105.3,DATASET-GGY-WATERQ_Cond
2017-02-02:07:08,02/02/2017,07:08:00,p.m.,8.2,DATASET-PGY-WATERQ_pH
2012-01-05:05:55,05/01/2012,05:55:00,p.m.,7.5,DATASET-PGY-WATERQ_pH
2016-11-08:05:00,08/11/2016,05:00:00,p.m.,7.5,DATASET-PGY-WATERQ_pH
2016-12-15:10:30,15/12/2016,10:30:00,a.m.,7.1,DATASET-PGY-WATERQ_pH
2011-08-16:05:38,16/08/2011,05:38:00,p.m.,6.8,DATASET-PGY-WATERQ_pH
2011-08-16:05:58,16/08/2011,05:58:00,p.m.,6.8,DATASET-PGY-WATERQ_pH
2011-08-16:06:18,16/08/2011,06:18:00,p.m.,6.8,DATASET-PGY-WATERQ_pH
2016-08-18:11:53,18/08/2016,11:53:00,a.m.,7.9,DATASET-PGY-WATERQ_pH
2012-06-20:02:20,20/06/2012,02:20:00,p.m.,7.4,DATASET-PGY-WATERQ_pH
2012-06-20:02:38,20/06/2012,02:38:00,p.m.,7.3,DATASET-PGY-WATERQ_pH
2012-06-20:02:57,20/06/2012,02:57:00,p.m.,7.3,DATASET-PGY-WATERQ_pH
2012-06-20:03:15,20/06/2012,03:15:00,p.m.,7.3,DATASET-PGY-WATERQ_pH
2011-02-22:01:01,22/02/2011,01:01:00,p.m.,7,DATASET-PGY-WATERQ_pH
2011-02-22:01:35,22/02/2011,01:35:00,p.m.,7.1,DATASET-PGY-WATERQ_pH
2011-02-22:01:56,22/02/2011,01:56:00,p.m.,7,DATASET-PGY-WATERQ_pH
2011-02-22:02:05,22/02/2011,02:05:00,p.m.,7.1,DATASET-PGY-WATERQ_pH
2013-04-22:06:29,22/04/2013,06:29:00,p.m.,0,DATASET-PGY-WATERQ_pH
2013-04-22:06:50,22/04/2013,06:50:00,p.m.,0,DATASET-PGY-WATERQ_pH
2016-09-22:09:15,22/09/2016,09:15:00,a.m.,7.7,DATASET-PGY-WATERQ_pH
2012-01-05:05:55,05/01/2012,05:55:00,p.m.,169.3,DATASET-PGY-WATERQ_Redox
2011-08-16:05:38,16/08/2011,05:38:00,p.m.,157.8,DATASET-PGY-WATERQ_Redox
2011-08-16:05:58,16/08/2011,05:58:00,p.m.,-39.7,DATASET-PGY-WATERQ_Redox
2011-08-16:06:18,16/08/2011,06:18:00,p.m.,-78.8,DATASET-PGY-WATERQ_Redox
2012-06-20:02:20,20/06/2012,02:20:00,p.m.,107.5,DATASET-PGY-WATERQ_Redox
2012-06-20:02:38,20/06/2012,02:38:00,p.m.,125.1,DATASET-PGY-WATERQ_Redox
2012-06-20:02:57,20/06/2012,02:57:00,p.m.,130.4,DATASET-PGY-WATERQ_Redox
2012-06-20:03:15,20/06/2012,03:15:00,p.m.,137,DATASET-PGY-WATERQ_Redox
2011-02-22:01:01,22/02/2011,01:01:00,p.m.,160.8,DATASET-PGY-WATERQ_Redox
2011-02-22:01:35,22/02/2011,01:35:00,p.m.,144.9,DATASET-PGY-WATERQ_Redox
2011-02-22:01:56,22/02/2011,01:56:00,p.m.,134,DATASET-PGY-WATERQ_Redox
2011-02-22:02:05,22/02/2011,02:05:00,p.m.,136.1,DATASET-PGY-WATERQ_Redox
2013-04-22:06:29,22/04/2013,06:29:00,p.m.,0,DATASET-PGY-WATERQ_Redox
2013-04-22:06:50,22/04/2013,06:50:00,p.m.,0,DATASET-PGY-WATERQ_Redox
2017-03-03:09:41,03/03/2017,09:41:00,a.m.,78.8,DATASET-GGY-WATERQ_OD_pc
2012-07-05:02:12,05/07/2012,02:12:00,p.m.,81.8,DATASET-GGY-WATERQ_OD_pc
2012-03-08:01:34,08/03/2012,01:34:00,p.m.,97.2,DATASET-GGY-WATERQ_OD_pc
2011-11-08:11:41,08/11/2011,11:41:00,a.m.,65.1,DATASET-GGY-WATERQ_OD_pc
2012-11-08:05:41,08/11/2012,05:41:00,p.m.,87.4,DATASET-GGY-WATERQ_OD_pc
2016-11-10:08:15,10/11/2016,08:15:00,a.m.,82.8,DATASET-GGY-WATERQ_OD_pc
2013-07-11:02:00,11/07/2013,02:00:00,p.m.,106.3,DATASET-GGY-WATERQ_OD_pc
2011-07-12:04:30,12/07/2011,04:30:00,p.m.,93.6,DATASET-GGY-WATERQ_OD_pc
2013-11-12:04:48,12/11/2013,04:48:00,p.m.,44.3,DATASET-GGY-WATERQ_OD_pc
2012-05-22:02:00,22/05/2012,02:00:00,p.m.,93.6,DATASET-GGY-WATERQ_OD_pc
2013-08-01:03:48,01/08/2013,03:48:00,p.m.,5.7,DATASET-PGY-WATERQ_OD
2013-08-01:04:24,01/08/2013,04:24:00,p.m.,5.6,DATASET-PGY-WATERQ_OD
2013-08-01:04:46,01/08/2013,04:46:00,p.m.,5.4,DATASET-PGY-WATERQ_OD
2013-08-01:05:07,01/08/2013,05:07:00,p.m.,5.4,DATASET-PGY-WATERQ_OD
2017-02-02:07:08,02/02/2017,07:08:00,p.m.,7.8,DATASET-PGY-WATERQ_OD
2014-06-02:01:30,02/06/2014,01:30:00,p.m.,7.1,DATASET-PGY-WATERQ_OD
2014-06-02:12:45,02/06/2014,12:45:00,p.m.,7.6,DATASET-PGY-WATERQ_OD
2012-11-02:10:45,02/11/2012,10:45:00,a.m.,6.3,DATASET-PGY-WATERQ_OD
2012-11-02:11:15,02/11/2012,11:15:00,a.m.,6.6,DATASET-PGY-WATERQ_OD
2012-11-02:11:33,02/11/2012,11:33:00,a.m.,6.5,DATASET-PGY-WATERQ_OD
2012-11-02:11:56,02/11/2012,11:56:00,a.m.,6.5,DATASET-PGY-WATERQ_OD
2012-01-05:05:55,05/01/2012,05:55:00,p.m.,6.8,DATASET-PGY-WATERQ_OD
2013-02-05:06:32,05/02/2013,06:32:00,p.m.,7.1,DATASET-PGY-WATERQ_OD
2013-02-05:06:58,05/02/2013,06:58:00,p.m.,7.8,DATASET-PGY-WATERQ_OD
2013-02-05:07:18,05/02/2013,07:18:00,p.m.,6.9,DATASET-PGY-WATERQ_OD
2013-02-05:07:36,05/02/2013,07:36:00,p.m.,7.2,DATASET-PGY-WATERQ_OD
2014-08-07:11:30,07/08/2014,11:30:00,a.m.,6.8,DATASET-PGY-WATERQ_OD
2014-08-07:11:50,07/08/2014,11:50:00,a.m.,6.9,DATASET-PGY-WATERQ_OD
2016-11-08:05:00,08/11/2016,05:00:00,p.m.,7.5,DATASET-PGY-WATERQ_OD
2016-12-15:10:30,15/12/2016,10:30:00,a.m.,7.5,DATASET-PGY-WATERQ_OD
2011-08-16:05:38,16/08/2011,05:38:00,p.m.,7.4,DATASET-PGY-WATERQ_OD
2011-08-16:05:58,16/08/2011,05:58:00,p.m.,7.3,DATASET-PGY-WATERQ_OD
2011-08-16:06:18,16/08/2011,06:18:00,p.m.,7.1,DATASET-PGY-WATERQ_OD
2016-08-18:11:53,18/08/2016,11:53:00,a.m.,8.9,DATASET-PGY-WATERQ_OD
2012-06-20:02:20,20/06/2012,02:20:00,p.m.,6.3,DATASET-PGY-WATERQ_OD
2012-06-20:02:38,20/06/2012,02:38:00,p.m.,6.7,DATASET-PGY-WATERQ_OD
2012-06-20:02:57,20/06/2012,02:57:00,p.m.,7.1,DATASET-PGY-WATERQ_OD
2012-06-20:03:15,20/06/2012,03:15:00,p.m.,7.1,DATASET-PGY-WATERQ_OD
2011-02-22:01:01,22/02/2011,01:01:00,p.m.,6.1,DATASET-PGY-WATERQ_OD
2011-02-22:01:35,22/02/2011,01:35:00,p.m.,5.7,DATASET-PGY-WATERQ_OD
2011-02-22:01:56,22/02/2011,01:56:00,p.m.,5.4,DATASET-PGY-WATERQ_OD
2011-02-22:02:05,22/02/2011,02:05:00,p.m.,5.4,DATASET-PGY-WATERQ_OD
2013-04-22:06:29,22/04/2013,06:29:00,p.m.,6.8,DATASET-PGY-WATERQ_OD
2013-04-22:06:50,22/04/2013,06:50:00,p.m.,5.4,DATASET-PGY-WATERQ_OD
2012-08-22:05:07,22/08/2012,05:07:00,p.m.,8,DATASET-PGY-WATERQ_OD
2012-08-22:05:25,22/08/2012,05:25:00,p.m.,7.9,DATASET-PGY-WATERQ_OD
2012-08-22:05:47,22/08/2012,05:47:00,p.m.,7.9,DATASET-PGY-WATERQ_OD
2016-09-22:09:15,22/09/2016,09:15:00,a.m.,7.4,DATASET-PGY-WATERQ_OD
2013-11-26:01:03,26/11/2013,01:03:00,p.m.,7.7,DATASET-PGY-WATERQ_OD
2013-11-26:12:28,26/11/2013,12:28:00,p.m.,7.8,DATASET-PGY-WATERQ_OD
2013-08-01:03:48,01/08/2013,03:48:00,p.m.,62.1,DATASET-PGY-WATERQ_OD_pc
2013-08-01:04:24,01/08/2013,04:24:00,p.m.,61.1,DATASET-PGY-WATERQ_OD_pc
2013-08-01:04:46,01/08/2013,04:46:00,p.m.,59.6,DATASET-PGY-WATERQ_OD_pc
2013-08-01:05:07,01/08/2013,05:07:00,p.m.,59.9,DATASET-PGY-WATERQ_OD_pc
2017-02-02:07:08,02/02/2017,07:08:00,p.m.,98.8,DATASET-PGY-WATERQ_OD_pc
2014-06-02:01:30,02/06/2014,01:30:00,p.m.,75.8,DATASET-PGY-WATERQ_OD_pc
2014-06-02:12:45,02/06/2014,12:45:00,p.m.,80.5,DATASET-PGY-WATERQ_OD_pc
2012-11-02:10:45,02/11/2012,10:45:00,a.m.,82.1,DATASET-PGY-WATERQ_OD_pc
2012-11-02:11:15,02/11/2012,11:15:00,a.m.,86.2,DATASET-PGY-WATERQ_OD_pc
2012-11-02:11:33,02/11/2012,11:33:00,a.m.,85,DATASET-PGY-WATERQ_OD_pc
2012-11-02:11:56,02/11/2012,11:56:00,a.m.,84.6,DATASET-PGY-WATERQ_OD_pc
2012-01-05:05:55,05/01/2012,05:55:00,p.m.,89.8,DATASET-PGY-WATERQ_OD_pc
2013-02-05:06:32,05/02/2013,06:32:00,p.m.,95.2,DATASET-PGY-WATERQ_OD_pc
2013-02-05:06:58,05/02/2013,06:58:00,p.m.,105.1,DATASET-PGY-WATERQ_OD_pc
2013-02-05:07:18,05/02/2013,07:18:00,p.m.,92.3,DATASET-PGY-WATERQ_OD_pc
2013-02-05:07:36,05/02/2013,07:36:00,p.m.,97,DATASET-PGY-WATERQ_OD_pc
2014-08-07:11:30,07/08/2014,11:30:00,a.m.,68.4,DATASET-PGY-WATERQ_OD_pc
2014-08-07:11:50,07/08/2014,11:50:00,a.m.,70.5,DATASET-PGY-WATERQ_OD_pc
2016-12-15:10:30,15/12/2016,10:30:00,a.m.,96,DATASET-PGY-WATERQ_OD_pc
2011-08-16:05:38,16/08/2011,05:38:00,p.m.,85.4,DATASET-PGY-WATERQ_OD_pc
2011-08-16:05:58,16/08/2011,05:58:00,p.m.,84,DATASET-PGY-WATERQ_OD_pc
2011-08-16:06:18,16/08/2011,06:18:00,p.m.,82.6,DATASET-PGY-WATERQ_OD_pc
2012-06-20:02:20,20/06/2012,02:20:00,p.m.,70,DATASET-PGY-WATERQ_OD_pc
2012-06-20:02:38,20/06/2012,02:38:00,p.m.,74.1,DATASET-PGY-WATERQ_OD_pc
2012-06-20:02:57,20/06/2012,02:57:00,p.m.,78.7,DATASET-PGY-WATERQ_OD_pc
2012-06-20:03:15,20/06/2012,03:15:00,p.m.,78.7,DATASET-PGY-WATERQ_OD_pc
2011-02-22:01:01,22/02/2011,01:01:00,p.m.,80.5,DATASET-PGY-WATERQ_OD_pc
2011-02-22:01:35,22/02/2011,01:35:00,p.m.,75.4,DATASET-PGY-WATERQ_OD_pc
2011-02-22:01:56,22/02/2011,01:56:00,p.m.,71.8,DATASET-PGY-WATERQ_OD_pc
2011-02-22:02:05,22/02/2011,02:05:00,p.m.,71.3,DATASET-PGY-WATERQ_OD_pc
2013-04-22:06:29,22/04/2013,06:29:00,p.m.,82.7,DATASET-PGY-WATERQ_OD_pc
2013-04-22:06:50,22/04/2013,06:50:00,p.m.,65.3,DATASET-PGY-WATERQ_OD_pc
2012-08-22:05:07,22/08/2012,05:07:00,p.m.,95.2,DATASET-PGY-WATERQ_OD_pc
2012-08-22:05:25,22/08/2012,05:25:00,p.m.,94.7,DATASET-PGY-WATERQ_OD_pc
2012-08-22:05:47,22/08/2012,05:47:00,p.m.,94.7,DATASET-PGY-WATERQ_OD_pc
2013-11-26:01:03,26/11/2013,01:03:00,p.m.,99.8,DATASET-PGY-WATERQ_OD_pc
2013-11-26:12:28,26/11/2013,12:28:00,p.m.,101.4,DATASET-PGY-WATERQ_OD_pc
2012-07-05:02:12,05/07/2012,02:12:00,p.m.,-41,DATASET-GGY-WATERQ_Redox
2012-03-08:01:34,08/03/2012,01:34:00,p.m.,-47,DATASET-GGY-WATERQ_Redox
2011-11-08:11:41,08/11/2011,11:41:00,a.m.,240,DATASET-GGY-WATERQ_Redox
2011-07-12:04:30,12/07/2011,04:30:00,p.m.,117,DATASET-GGY-WATERQ_Redox
2012-05-22:02:00,22/05/2012,02:00:00,p.m.,117,DATASET-GGY-WATERQ_Redox
2012-02-08:05:25,08/02/2012,05:25:00,p.m.,144.43,DATASET-PRN-WATERQ_Cond
2012-02-08:05:41,08/02/2012,05:41:00,p.m.,144.11,DATASET-PRN-WATERQ_Cond
2011-08-09:05:30,09/08/2011,05:30:00,p.m.,121.96,DATASET-PRN-WATERQ_Cond
2011-08-09:05:44,09/08/2011,05:44:00,p.m.,121.77,DATASET-PRN-WATERQ_Cond
2014-04-10:03:40,10/04/2014,03:40:00,p.m.,189.56,DATASET-PRN-WATERQ_Cond
2014-04-10:03:45,10/04/2014,03:45:00,p.m.,204.56,DATASET-PRN-WATERQ_Cond
2012-10-11:03:59,11/10/2012,03:59:00,p.m.,249.06,DATASET-PRN-WATERQ_Cond
2012-10-11:04:08,11/10/2012,04:08:00,p.m.,249.07,DATASET-PRN-WATERQ_Cond
2013-12-11:04:19,11/12/2013,04:19:00,p.m.,173.29,DATASET-PRN-WATERQ_Cond
2014-02-12:02:19,12/02/2014,02:19:00,p.m.,239.82,DATASET-PRN-WATERQ_Cond
2014-02-12:03:10,12/02/2014,03:10:00,p.m.,231.92,DATASET-PRN-WATERQ_Cond
2011-10-12:06:24,12/10/2011,06:24:00,p.m.,182.91,DATASET-PRN-WATERQ_Cond
2011-10-12:06:36,12/10/2011,06:36:00,p.m.,182.24,DATASET-PRN-WATERQ_Cond
2013-08-14:03:58,14/08/2013,03:58:00,p.m.,90.91,DATASET-PRN-WATERQ_Cond
2012-08-15:04:39,15/08/2012,04:39:00,p.m.,135.18,DATASET-PRN-WATERQ_Cond
2014-08-20:02:55,20/08/2014,02:55:00,p.m.,105.24,DATASET-PRN-WATERQ_Cond
2012-06-28:05:02,28/06/2012,05:02:00,p.m.,130.66,DATASET-PRN-WATERQ_Cond
2012-06-28:05:12,28/06/2012,05:12:00,p.m.,130.04,DATASET-PRN-WATERQ_Cond
